appln_id,appln_auth,appln_kind,appln_filing_year,appln_nr_epodoc,ipr_type,receiving_office,earliest_filing_id,priority
523695315,WO,W ,2019,WO2019EP25438,PI,EP,532210958,0
523695319,WO,W ,2019,WO2019EP25439,PI,EP,532210995,0
519138270,JP,A ,2019,JP20190089153,PI,  ,405244792,0
523764604,RU,A ,2018,RU20190111912,PI,  ,511344261,0
523771693,KR,A ,2018,KR20197028788,PI,  ,489397007,0
519158057,EP,A ,2019,EP20190763290,PI,  ,519120730,0
523780035,US,A ,2019,US201916434921,PI,  ,902885189,0
523784771,US,A ,2019,US201916552180,PI,  ,506638851,0
523785087,US,A ,2019,US201916443169,PI,  ,905310834,0
523787790,US,A ,2018,US201816010580,PI,  ,523787790,1
523787798,US,A ,2018,US201816163468,PI,  ,902890719,0
519159805,EP,A ,2019,EP20190764440,PI,  ,519120742,0
519161420,WO,W ,2019,WO2019IB57406,PI,IB,527621135,0
523787827,US,A ,2018,US201816008314,PI,  ,523787827,1
523787980,US,A ,2019,US201916440858,PI,  ,903648992,0
523790072,US,A ,2018,US201816007957,PI,  ,523790072,1
523790179,US,A ,2019,US201916508168,PI,  ,905002686,0
523798412,WO,W ,2019,WO2019US36838,PI,US,523790072,0
519207129,CN,A ,2019,CN201910546986,PI,  ,519207129,1
519208260,CN,A ,2019,CN201910580246,PI,  ,519208260,1
519210439,CN,A ,2019,CN201910487516,PI,  ,519210439,1
519213142,CN,A ,2019,CN201910521209,PI,  ,519213142,1
523803175,WO,W ,2019,WO2019US37284,PI,US,523787827,0
523832648,JP,A ,2018,JP20180530817,PI,  ,508704149,0
523834065,JP,A ,2017,JP20190520453,PI,  ,473905638,0
519214158,CN,A ,2019,CN201910341569,PI,  ,519214158,1
519215593,CN,A ,2019,CN201910320624,PI,  ,519215593,1
523840890,AU,A ,2019,AU20190271965,PI,  ,503511281,0
519250835,WO,W ,2019,WO2019EP74611,PI,EP,499971378,0
523885515,CN,A ,2019,CN201910892829,PI,  ,523885515,1
519259332,WO,W ,2019,WO2019EP73909,PI,EP,527675902,0
519310521,CN,A ,2019,CN201910526939,PI,  ,519310521,1
519312801,CN,A ,2019,CN201910546998,PI,  ,519312801,1
519312939,CN,A ,2019,CN201910547033,PI,  ,519312939,1
523933447,DE,A ,2018,DE20181005037,PI,  ,523933447,1
524027852,JP,A ,2017,JP20190527350,PI,  ,905152661,0
524028188,JP,A ,2017,JP20190521036,PI,  ,493549178,0
524031184,JP,A ,2019,JP20190153227,PI,  ,438350231,0
519393127,WO,W ,2019,WO2019US47947,PI,US,905362465,0
524032279,JP,A ,2018,JP20190521714,PI,  ,511344261,0
519398056,CA,A ,2018,CA20183052735,PI,  ,511344257,0
524043437,CN,A ,2019,CN201910533564,PI,  ,903648992,0
524089257,DE,A ,2018,DE201810211013,PI,  ,524089257,1
524092201,DE,A ,2018,DE20181009945,PI,  ,524092201,1
519398663,US,A ,2018,US201815922771,PI,  ,519398663,1
519401120,US,A ,2018,US201815923268,PI,  ,519401120,1
519401410,US,A ,2019,US201916353950,PI,  ,905298883,0
519401440,US,A ,2019,US201916280798,PI,  ,495904842,0
524192341,US,A ,2018,US201816198058,PI,  ,524181703,0
524192610,US,A ,2019,US201916382001,PI,  ,905337103,0
519402058,US,A ,2017,US201716318397,PI,  ,905133522,0
519410062,US,A ,2019,US201916430077,PI,  ,493716410,0
524267306,WO,W ,2019,WO2019US37654,PI,US,905310834,0
524325486,KR,A ,2018,KR20197030794,PI,  ,479045880,0
524327460,KR,A ,2019,KR20197016559,PI,  ,503643790,0
524327494,KR,A ,2019,KR20197016592,PI,  ,501906764,0
519412951,US,A ,2019,US201916428831,PI,  ,905146138,0
524334757,PH,A ,2019,PH20191500836,PI,  ,511344279,0
524334765,PH,A ,2019,PH20191500860,PI,  ,511344239,0
524334785,PH,A ,2018,PH20181502582,PI,  ,480880826,0
519413536,US,A ,2019,US201916428815,PI,  ,905221584,0
524457252,TW,A ,2019,TW20198108630,PI,  ,501894549,0
519416238,WO,W ,2019,WO2019US22336,PI,US,905298883,0
524533435,KR,A ,2019,KR20190159146,PI,  ,903975766,0
524533585,KR,A ,2018,KR20197033182,PI,  ,477446769,0
524538676,CA,A ,2017,CA20173064986,PI,  ,504077773,0
519417380,WO,W ,2019,WO2019US22176,PI,US,510314834,0
519418716,WO,W ,2019,WO2019IL50272,PI,IL,905292112,0
524539837,BR,A ,2019,BR20191010920,PI,  ,903648992,0
519420373,WO,W ,2019,WO2019US21925,PI,US,905293929,0
524573304,US,A ,2019,US201916351401,PI,  ,905364521,0
524573381,US,A ,2019,US201916423939,PI,  ,524573381,1
519450016,DE,A ,2019,DE201910101213,PI,  ,507569280,0
519450336,DE,A ,2019,DE201910107699,PI,  ,520032429,0
524671345,CN,A ,2017,CN201780091510,PI,  ,477106715,0
519465247,CN,A ,2019,CN201910426566,PI,  ,519465247,1
519465773,CN,A ,2019,CN201910436532,PI,  ,519465773,1
519468415,CN,A ,2019,CN201910472525,PI,  ,519468415,1
524735149,JP,A ,2019,JP20190129077,PI,  ,468641324,0
524738240,JP,A ,2018,JP20190520982,PI,  ,511344235,0
524747490,JP,A ,2019,JP20190161960,PI,  ,903975766,0
519477104,CN,A ,2019,CN201910546971,PI,  ,519477104,1
519477108,CN,A ,2019,CN201910546970,PI,  ,519477108,1
519477130,CN,A ,2019,CN201910546984,PI,  ,519477130,1
519477203,CN,A ,2019,CN201910547003,PI,  ,519477203,1
524749042,JP,A ,2019,JP20190133097,PI,  ,449055033,0
524751148,JP,A ,2017,JP20190547055,PI,  ,482158279,0
524758139,US,A ,2019,US201916400639,PI,  ,514815283,0
519477215,CN,A ,2019,CN201910547015,PI,  ,519477215,1
519482335,CN,A ,2019,CN201910580240,PI,  ,519482335,1
524765698,US,A ,2019,US201916439242,PI,  ,905321202,0
524766418,US,A ,2019,US201916504945,PI,  ,905319153,0
524768007,US,A ,2018,US201816032057,PI,  ,514815283,0
519496917,EP,A ,2019,EP20190020532,PI,  ,520461455,0
519498060,WO,W ,2019,WO2019IB56870,PI,IB,503830330,0
519556112,JP,A ,2018,JP20180036447,PI,  ,519556112,1
519560089,JP,A ,2017,JP20190501525,PI,  ,469738691,0
519568452,KR,A ,2018,KR20197022438,PI,  ,487098580,0
524768313,US,A ,2017,US201716470254,PI,  ,905191156,0
524768451,US,A ,2017,US201716464938,PI,  ,479588509,0
524768489,US,A ,2017,US201716313789,PI,  ,469444602,0
524772257,KR,A ,2019,KR20190067833,PI,  ,903648992,0
524775238,DE,A ,2018,DE20181009952,PI,  ,524775238,1
519577687,KR,A ,2018,KR20180131797,PI,  ,519577687,1
519578111,KR,A ,2018,KR20180147009,PI,  ,519578111,1
519581912,BR,A ,2018,BR20191110520,PI,  ,484077291,0
524901336,US,A ,2019,US201916579790,PI,  ,904481850,0
524901356,US,A ,2019,US201916507130,PI,  ,529940639,0
519590101,FR,A ,2018,FR1800876,PI,  ,520084767,0
519600023,IT,A ,2018,IT20180009714,PI,  ,519600023,1
519602840,WO,W ,2019,WO2019US49616,PI,US,503783084,0
524902508,US,A ,2019,US201916389875,PI,  ,905304930,0
524902826,US,A ,2018,US201816034809,PI,  ,524902826,1
519636690,CN,A ,2019,CN201910180339,PI,  ,495904842,0
524906612,US,A ,2019,US201916582075,PI,  ,336625017,0
524907230,US,A ,2018,US201816032271,PI,  ,524907230,1
519641636,CN,A ,2019,CN201910535141,PI,  ,519641636,1
519642242,CN,A ,2019,CN201910542470,PI,  ,519642242,1
524909525,US,A ,2019,US201916566651,PI,  ,905086833,0
524913171,US,A ,2017,US201716495220,PI,  ,477106715,0
524917130,CA,A ,2019,CA20193048714,PI,  ,514815283,0
519642804,CN,A ,2019,CN201910548845,PI,  ,519642804,1
519702436,AU,A ,2017,AU20170404207,PI,  ,500834981,0
524926034,WO,W ,2019,WO2019US35936,PI,US,529940639,0
519706992,US,A ,2018,US201815925774,PI,  ,519706992,1
524926854,WO,W ,2019,WO2019US40448,PI,US,524902826,0
524928466,WO,W ,2019,WO2019AU00084,PI,AU,900163871,0
519709592,US,A ,2017,US201716317917,PI,  ,488793349,0
524977255,JP,A ,2017,JP20190502407,PI,  ,499396883,0
524980056,JP,A ,2018,JP20190521364,PI,  ,511344245,0
524980068,JP,A ,2018,JP20190528571,PI,  ,511344586,0
524980629,JP,A ,2018,JP20190521479,PI,  ,511344233,0
524986469,KR,A ,2018,KR20197035599,PI,  ,493674706,0
524996661,WO,W ,2020,WO2020EP51152,PI,EP,506385065,0
519717775,US,A ,2017,US201716316406,PI,  ,905148474,0
525054251,US,A ,2019,US201916587787,PI,  ,517802083,0
525062458,US,A ,2019,US201916588696,PI,  ,905040393,0
519720697,US,A ,2019,US201916365457,PI,  ,905296951,0
519721503,US,A ,2019,US201916438257,PI,  ,905217649,0
525062510,US,A ,2019,US201916579169,PI,  ,53570482,0
525131918,DE,A ,2013,DE20131022445,PI,  ,525131918,1
519724286,WO,W ,2018,WO2018CN79746,PI,CN,519724286,1
519724874,WO,W ,2019,WO2019AU50250,PI,AU,900164894,0
525139204,JP,A ,2018,JP20190521477,PI,  ,511344249,0
525140229,JP,A ,2018,JP20190520859,PI,  ,511344239,0
525140243,JP,A ,2018,JP20190520976,PI,  ,511344237,0
525143753,JP,A ,2018,JP20190521367,PI,  ,511344318,0
525252947,US,A ,2018,US201816498300,PI,  ,902877104,0
525261501,US,A ,2019,US201916590872,PI,  ,906380141,0
519730906,WO,W ,2019,WO2019CN94409,PI,CN,519730906,1
519730914,WO,W ,2019,WO2019CN94396,PI,CN,519730914,1
525261595,US,A ,2019,US201916590863,PI,  ,906380141,0
525265916,US,A ,2019,US201916578341,PI,  ,501927957,0
525267506,US,A ,2019,US201916594516,PI,  ,905095786,0
525267980,US,A ,2018,US201816045210,PI,  ,525267980,1
525274799,WO,W ,2019,WO2019CN97221,PI,CN,502996784,0
525309713,AU,A ,2018,AU20180327218,PI,  ,511344235,0
519734859,WO,W ,2019,WO2019EP76013,PI,EP,511376767,0
525338883,WO,W ,2020,WO2020US12384,PI,US,905392506,0
525341994,DE,A ,2018,DE201810213304,PI,  ,525341994,1
525350350,HK,A ,2018,HK20180111306,PI,  ,451579590,0
525470077,CN,A ,2018,CN201880036519,PI,  ,905231485,0
519788029,EP,A ,2019,EP20190771295,PI,  ,519730914,0
519816177,PH,A ,2019,PH20191501751,PI,  ,486426810,0
519849955,EP,A ,2019,EP20190200259,PI,  ,526988881,0
525549225,US,A ,2019,US201916526879,PI,  ,905323860,0
525549383,US,A ,2019,US201916600309,PI,  ,438141701,0
519869159,CN,A ,2019,CN201910523429,PI,  ,519869159,1
519869695,CN,A ,2019,CN201910531283,PI,  ,519869695,1
519905967,CN,A ,2019,CN201910590478,PI,  ,519905967,1
519909989,CN,A ,2019,CN201910661438,PI,  ,519909989,1
525551023,US,A ,2018,US201816050710,PI,  ,525551023,1
519968375,TW,A ,2018,TW20187132970,PI,  ,494492289,0
519972373,TW,A ,2018,TW20187132969,PI,  ,493966144,0
519972396,TW,A ,2018,TW20187132935,PI,  ,495892777,0
519992474,WO,W ,2019,WO2019EP76721,PI,EP,501410596,0
525551047,US,A ,2019,US201916404218,PI,  ,905373206,0
525551051,US,A ,2019,US201916524692,PI,  ,905373206,0
525551068,US,A ,2019,US201916597773,PI,  ,41475964,0
525551725,US,A ,2019,US201916530958,PI,  ,905349291,0
525561323,US,A ,2019,US201916431409,PI,  ,525561323,1
525561481,US,A ,2019,US201916351067,PI,  ,905364521,0
520025069,US,A ,2019,US201916365006,PI,  ,905376073,0
520026268,US,A ,2018,US201816021243,PI,  ,905313274,0
525569468,WO,W ,2019,WO2019CN91535,PI,CN,507685604,0
525596135,CN,A ,2017,CN201780091522,PI,  ,504001546,0
520026598,US,A ,2018,US201815943158,PI,  ,520026598,1
525770243,JP,A ,2018,JP20180246419,PI,  ,525770243,1
525776064,KR,A ,2018,KR20197035524,PI,  ,480928478,0
525776080,KR,A ,2018,KR20197035513,PI,  ,480928478,0
525776086,KR,A ,2018,KR20197035474,PI,  ,480928478,0
525776092,KR,A ,2018,KR20197035446,PI,  ,480928478,0
525808508,CN,A ,2018,CN201880031164,PI,  ,905225763,0
525955555,EA,A ,2017,EA20190091995,PI,  ,478900301,0
520030567,US,A ,2019,US201916355216,PI,  ,521154403,0
526113262,US,A ,2019,US201916516548,PI,  ,525341994,0
520032215,US,A ,2018,US201815932644,PI,  ,520032215,1
526120014,US,A ,2019,US201916657170,PI,  ,903975766,0
526120149,US,A ,2019,US201916536701,PI,  ,905328781,0
526120185,US,A ,2018,US201816176982,PI,  ,905227732,0
520032429,US,A ,2018,US201815936895,PI,  ,520032429,1
520032525,US,A ,2018,US201816219745,PI,  ,905296122,0
520034589,US,A ,2019,US201916372926,PI,  ,905299611,0
526120501,US,A ,2019,US201916295560,PI,  ,905296971,0
526120515,US,A ,2019,US201916657578,PI,  ,378605503,0
526120553,US,A ,2018,US201816605431,PI,  ,504634224,0
520034798,US,A ,2018,US201815944456,PI,  ,520034798,1
520034896,US,A ,2019,US201916365392,PI,  ,905313274,0
526120563,US,A ,2019,US201916593770,PI,  ,905243141,0
526121414,US,A ,2019,US201916558795,PI,  ,410856370,0
526123150,US,A ,2019,US201916660117,PI,  ,506167394,0
526123363,US,A ,2018,US201816342653,PI,  ,511344279,0
526124200,US,A ,2019,US201916539341,PI,  ,527416701,0
526126680,US,A ,2018,US201816342713,PI,  ,511344237,0
520039116,US,A ,2018,US201815940665,PI,  ,520039116,1
520039168,US,A ,2019,US201916365816,PI,  ,905302593,0
526197209,WO,W ,2019,WO2019US45898,PI,US,905328781,0
526199051,RU,A ,2016,RU20180128778,PI,  ,481255567,0
520039909,US,A ,2018,US201816021234,PI,  ,905313274,0
526206968,MX,A ,2018,MX20190008483,PI,  ,482273833,0
526237310,WO,W ,2020,WO2020US14271,PI,US,905382730,0
526536145,PH,A ,2019,PH20191500556,PI,  ,511344235,0
520051986,WO,W ,2019,WO2019CN78825,PI,CN,500727153,0
520056583,WO,W ,2019,WO2019US24253,PI,US,905313274,0
526613207,CA,A ,2018,CA20183071268,PI,  ,905239516,0
526624223,KR,A ,2020,KR20200010943,PI,  ,903975766,0
526631973,KR,A ,2018,KR20197032592,PI,  ,905231485,0
526663341,US,A ,2019,US201916544896,PI,  ,905353090,0
526663469,US,A ,2018,US201816342817,PI,  ,511344239,0
520060673,WO,W ,2018,WO2018CN101679,PI,CN,499063603,0
520065981,SG,A ,2018,SG20191107111Q,PI,  ,486434906,0
526677842,WO,W ,2019,WO2019US30595,PI,US,905342472,0
526678056,WO,W ,2019,WO2019US46307,PI,US,905357210,0
526700910,AU,A ,2020,AU20200200734,PI,  ,905040393,0
526778807,CN,A ,2018,CN201880041576,PI,  ,905220148,0
526827465,JP,A ,2019,JP20190163322,PI,  ,510194288,0
520070493,WO,W ,2019,WO2019DE100841,PI,DE,527677159,0
520080478,US,A ,2018,US201816122406,PI,  ,520080478,1
520081054,US,A ,2014,US201414319998,PI,  ,520081054,1
520086006,JP,A ,2017,JP20190500818,PI,  ,905148474,0
520107834,WO,W ,2019,WO2019IB00862,PI,IB,905357520,0
526914121,KR,A ,2018,KR20197035496,PI,  ,480928478,0
526963372,JP,A ,2017,JP20190520444,PI,  ,473905638,0
526963693,JP,A ,2017,JP20190535869,PI,  ,905157406,0
526963721,JP,A ,2018,JP20190521800,PI,  ,511344272,0
520130516,BR,A ,2010,BR2010PI12698,PI,  ,324059730,0
520140900,KR,A ,2018,KR20197019035,PI,  ,486434906,0
520141381,KR,A ,2019,KR20190015227,PI,  ,520141381,1
526966215,JP,A ,2017,JP20190531799,PI,  ,476575515,0
520143378,KR,A ,2018,KR20197025875,PI,  ,905187669,0
520145597,KR,A ,2018,KR20180128438,PI,  ,520145597,1
526995006,TW,A ,2019,TW20198106835,PI,  ,493251278,0
526997131,US,A ,2019,US201916427699,PI,  ,905319045,0
527008463,US,A ,2018,US201816111910,PI,  ,527008463,1
520147608,KR,A ,2019,KR20190028627,PI,  ,495904842,0
520188930,CN,A ,2018,CN201811473421,PI,  ,520032429,0
527009079,US,A ,2019,US201916546353,PI,  ,905357964,0
520190974,CN,A ,2019,CN201910098913,PI,  ,520190974,1
527013397,US,A ,2019,US201916427796,PI,  ,905319045,0
527013457,US,A ,2019,US201916427756,PI,  ,905319045,0
520192960,CN,A ,2019,CN201910440458,PI,  ,520192960,1
520193130,CN,A ,2019,CN201910426729,PI,  ,520193130,1
527022643,JP,A ,2018,JP20190521665,PI,  ,511344334,0
527031529,WO,W ,2019,WO2019US47712,PI,US,905381244,0
520197468,CN,A ,2019,CN201910541123,PI,  ,520197468,1
520200342,CN,A ,2019,CN201910579567,PI,  ,520200342,1
520200980,CN,A ,2019,CN201910585760,PI,  ,520200980,1
527111614,JP,A ,2017,JP20190520639,PI,  ,905157449,0
527121253,AU,A ,2020,AU20200200880,PI,  ,905137021,0
527124287,JP,A ,2018,JP20190557713,PI,  ,905192516,0
527124337,JP,A ,2018,JP20190528089,PI,  ,511344613,0
520214271,RU,A ,2018,RU20180110831,PI,  ,500793303,0
527146832,KR,A ,2018,KR20197035454,PI,  ,480928478,0
527162869,EP,A ,2020,EP20200160142,PI,  ,905397791,0
527261611,KR,A ,2018,KR20207001864,PI,  ,483086060,0
527264612,KR,A ,2018,KR20197038779,PI,  ,482255065,0
527264650,KR,A ,2018,KR20197038793,PI,  ,482255065,0
527267068,KR,A ,2018,KR20207002214,PI,  ,480402162,0
520268517,US,A ,2019,US201916400636,PI,  ,905333712,0
520268623,US,A ,2019,US201916438014,PI,  ,450298641,0
527273132,US,A ,2019,US201916536614,PI,  ,905158100,0
520268657,US,A ,2018,US201815947052,PI,  ,520268657,1
520273755,US,A ,2018,US201815946830,PI,  ,520273755,1
520273979,US,A ,2018,US201815984829,PI,  ,905317892,0
520274877,US,A ,2019,US201916440993,PI,  ,516091791,0
527275745,US,A ,2019,US201916676902,PI,  ,493674706,0
527275887,US,A ,2019,US201916559872,PI,  ,905379132,0
520283773,US,A ,2018,US201815949345,PI,  ,520283773,1
520283851,US,A ,2018,US201815947639,PI,  ,520283851,1
527290685,WO,W ,2019,WO2019AU50914,PI,AU,900165586,0
527300864,US,A ,2019,US201916351441,PI,  ,905364521,0
527322851,KR,A ,2016,KR20207005025,PI,  ,475615766,0
527325110,KR,A ,2018,KR20207000301,PI,  ,482477883,0
520291888,WO,W ,2019,WO2019US25564,PI,US,905333712,0
520292021,WO,W ,2019,WO2019US25221,PI,US,905296122,0
527360838,CN,A ,2019,CN201911190663,PI,  ,527360838,1
527389832,JP,A ,2018,JP20190521361,PI,  ,511344617,0
527390102,JP,A ,2018,JP20190520853,PI,  ,511344279,0
527399888,BR,A ,2018,BR20191114815,PI,  ,511344251,0
527400237,BR,A ,2018,BR20191113394,PI,  ,486423549,0
527595518,CL,A ,2012,CL20120000868,PI,  ,905503195,0
520301253,EP,A ,2019,EP20190202294,PI,  ,529382666,0
527613947,WO,W ,2020,WO2020US16073,PI,US,905384657,0
527626141,AU,A ,2018,AU20180306445,PI,  ,905239516,0
527630391,US,A ,2019,US201916680380,PI,  ,905209299,0
520317921,JP,A ,2019,JP20190030206,PI,  ,495904842,0
527630469,US,A ,2018,US201816128461,PI,  ,527630469,1
520407628,CN,A ,2019,CN201910098923,PI,  ,520407628,1
527636353,US,A ,2019,US201916264152,PI,  ,905348351,0
527636421,US,A ,2018,US201816129424,PI,  ,527636421,1
527636509,US,A ,2018,US201816125547,PI,  ,527636509,1
520408741,CN,A ,2018,CN201880011388,PI,  ,905187669,0
520411734,CN,A ,2019,CN201910242966,PI,  ,521154403,0
527638345,US,A ,2017,US201716333614,PI,  ,492434471,0
527642979,US,A ,2019,US201916507812,PI,  ,317305590,0
527643718,US,A ,2019,US201916571171,PI,  ,905036294,0
520413086,CN,A ,2019,CN201910415099,PI,  ,520413086,1
520428430,CN,A ,2019,CN201910541682,PI,  ,520428430,1
520428466,CN,A ,2019,CN201910517949,PI,  ,520428466,1
520429988,CN,A ,2019,CN201910577389,PI,  ,520429988,1
520430246,CN,A ,2019,CN201910507170,PI,  ,520430246,1
527646949,WO,W ,2019,WO2019US49363,PI,US,905336698,0
527654172,WO,W ,2019,WO2019KR11316,PI,KR,905289302,0
527678485,MX,A ,2018,MX20190004543,PI,  ,511344237,0
527734008,JP,A ,2018,JP20190544724,PI,  ,482508850,0
527737051,PH,A ,2019,PH20191501652,PI,  ,482273833,0
520439878,CN,A ,2019,CN201910727598,PI,  ,520439878,1
520461455,DE,A ,2018,DE20181007628,PI,  ,520461455,1
527824888,CN,A ,2018,CN201880046735,PI,  ,483086060,0
527824950,CN,A ,2018,CN201880046670,PI,  ,506167394,0
527825148,CN,A ,2018,CN201880047043,PI,  ,905244338,0
520486452,WO,W ,2019,WO2019IB00943,PI,IB,905345977,0
527872027,RU,A ,2017,RU20190104076,PI,  ,905140503,0
527913534,US,A ,2019,US201916355453,PI,  ,905319045,0
527919272,US,A ,2017,US201716618741,PI,  ,504001546,0
527919459,US,A ,2019,US201916660060,PI,  ,508271154,0
527923640,US,A ,2019,US201916561261,PI,  ,531208292,0
527923728,US,A ,2019,US201916575219,PI,  ,500088285,0
527923744,US,A ,2019,US201916687150,PI,  ,476746163,0
527934294,WO,W ,2018,WO2018US50707,PI,US,527934294,1
527939377,WO,W ,2019,WO2019IN50658,PI,IN,902892262,0
527940348,US,A ,2016,US201615368635,PI,  ,905085339,0
520517550,CN,A ,2019,CN201910307628,PI,  ,520517550,1
520519958,CN,A ,2019,CN201910521227,PI,  ,520519958,1
520521902,CN,A ,2019,CN201910514061,PI,  ,520521902,1
528100653,KR,A ,2018,KR20207001661,PI,  ,483085752,0
520523592,CN,A ,2019,CN201910525284,PI,  ,520523592,1
528136979,CN,A ,2018,CN201880046196,PI,  ,505173697,0
520532834,CN,A ,2019,CN201910675139,PI,  ,520532834,1
520569448,EP,A ,2019,EP20190203215,PI,  ,532346226,0
520580848,AU,A ,2018,AU20180228454,PI,  ,900162618,0
520582912,US,A ,2019,US201916380548,PI,  ,905297046,0
528278409,CN,A ,2018,CN201811097957,PI,  ,528278409,1
528341187,US,A ,2018,US201816141737,PI,  ,528341187,1
528341345,US,A ,2019,US201916559536,PI,  ,528419601,0
520585154,US,A ,2018,US201815950533,PI,  ,520585154,1
528348027,US,A ,2019,US201916693158,PI,  ,905099911,0
520585299,US,A ,2019,US201916455921,PI,  ,520585299,1
520585413,US,A ,2019,US201916456187,PI,  ,520585413,1
520586222,US,A ,2018,US201815950849,PI,  ,520586222,1
528352081,US,A ,2019,US201916566893,PI,  ,528413140,0
528365292,WO,W ,2019,WO2019AU50916,PI,AU,900162680,0
528405737,RU,A ,2018,RU20190111929,PI,  ,511344237,0
528408162,RU,A ,2017,RU20180132262,PI,  ,905099911,0
528413140,JP,A ,2018,JP20180175986,PI,  ,528413140,1
520586373,US,A ,2019,US201916455211,PI,  ,520586373,1
520586421,US,A ,2019,US201916365396,PI,  ,905313274,0
528413402,JP,A ,2018,JP20190535948,PI,  ,487092111,0
528413943,JP,A ,2018,JP20190545749,PI,  ,482511756,0
528419601,JP,A ,2018,JP20180177386,PI,  ,528419601,1
528421239,JP,A ,2018,JP20190537345,PI,  ,474555370,0
528421426,JP,A ,2018,JP20190539283,PI,  ,477376490,0
528421964,JP,A ,2017,JP20190544615,PI,  ,475418800,0
528423429,US,A ,2018,US201816228421,PI,  ,905056782,0
528562865,KR,A ,2016,KR20207005291,PI,  ,476746163,0
520586455,US,A ,2018,US201816178919,PI,  ,905307269,0
528585892,TW,A ,2018,TW20187142220,PI,  ,505352228,0
528601185,US,A ,2019,US201916588690,PI,  ,905346637,0
528601209,US,A ,2019,US201916588441,PI,  ,905346637,0
528601227,US,A ,2019,US201916588673,PI,  ,905346637,0
520593824,US,A ,2018,US201815950866,PI,  ,520593824,1
520593868,US,A ,2019,US201916386090,PI,  ,905307154,0
520594016,US,A ,2019,US201916449235,PI,  ,905036058,0
528601445,US,A ,2019,US201916589192,PI,  ,905364521,0
